Index	higherClassification
Angiosperms	.*?\|Moringaceae\|.*?
Angiosperms	.*?\|Morisonia\|.*?
Fungi	.*?\|Mortierellomycota\|.*?
Rhodophyta	.*?\|Mucilina\|.*?
Fungi	.*?\|Mucormycota\|.*?
Fungi	.*?\|Mucoromycota\|.*?
Angiosperms	.*?\|Mucunites\|.*?
Actinopterygii	.*?\|Mugiliformes\|.*?
Viruses	.*?\|Mulpavirales\|.*?
Life	.*?\|Multiconotubus\|.*?
Crustacea	.*?\|Multicrustacea\|.*?
Angiosperms	.*?\|Muntingia\|.*?
Angiosperms	.*?\|Muntingiaceae\|.*?
Bacteria	.*?\|Murandavia\|.*?
Life	.*?\|Murchisonites\|.*?
Gastropoda	.*?\|Muricidae\|.*?
Fungi	.*?\|Murinicarpus\|.*?
Arthropoda	.*?\|Musacaris\|.*?
Angiosperms	.*?\|Musaceae\|.*?
Plants	.*?\|Musaeites\|.*?
Diptera	.*?\|Muscidae\|.*?
Bryophytes	.*?\|Musciphyton\|.*?
Plants	.*?\|Muscocarpum\|.*?
Angiosperms	.*?\|Myagrum\|.*?
Diptera	.*?\|Mycetophilidae\|.*?
Protists	.*?\|Mycetozoa\|.*?
Fungi	.*?\|Mycocarpon\|.*?
Fungi	.*?\|Mycosphaerellaceae\|.*?
Fungi	.*?\|Mycosphaerium\|.*?
Actinopterygii	.*?\|Myctophiformes\|.*?
Plants	.*?\|Myeloxylon\|.*?
Vertebrata	.*?\|Myllokunmingiiformes\|.*?
Hymenoptera	.*?\|Mymarommatidae\|.*?
Angiosperms	.*?\|Myoporaceae\|.*?
Angiosperms	.*?\|Myosotis\|.*?
Angiosperms	.*?\|Myosurus\|.*?
Myriapoda	.*?\|Myriapoda\|.*?
Angiosperms	.*?\|Myricaceae\|.*?
Bryophytes	.*?\|Myriniaceae\|.*?
Angiosperms	.*?\|Myristicaceae\|.*?
Angiosperms	.*?\|Myristicoxylon\|.*?
Chlorophyta	.*?\|Myrmekioporella\|.*?
Angiosperms	.*?\|Myrsinaceae\|.*?
Angiosperms	.*?\|Myrtaceae\|.*?
Angiosperms	.*?\|Myrtales\|.*?
Crustacea	.*?\|Mystacocarida\|.*?
Crustacea	.*?\|Mystacocaridida\|.*?
Hymenoptera	.*?\|Mystrophorus\|.*?
Vertebrata	.*?\|Myxine\|.*?
Vertebrata	.*?\|Myxini\|.*?
Vertebrata	.*?\|Myxinomorphi\|.*?
Bacteria	.*?\|Myxococcota\|.*?
Protists	.*?\|Myxomycota\|.*?
Cnidaria	.*?\|Myxozoa\|.*?
Protists	.*?\|Myzozoa\|.*?
Plants	.*?\|Naeratisporites\|.*?
Gymnosperms	.*?\|Nagatostrobus\|.*?
Bryophytes	.*?\|Naiadita\|.*?
Viruses	.*?\|Nairoviridae\|.*?
Viruses	.*?\|Nakonvirales\|.*?
Viruses	.*?\|Naldaviricetes\|.*?
Animals	.*?\|Namacalathus\|.*?
Life	.*?\|Namapoikia\|.*?
Archaea	.*?\|Nanoarchaeota\|.*?
Bacteria	.*?\|Nanobacterium\|.*?
Archaea	.*?\|Nanobdellati\|.*?
Viruses	.*?\|Nanoviridae\|.*?
Angiosperms	.*?\|Narcissus\|.*?
Angiosperms	.*?\|Nardus\|.*?
Angiosperms	.*?\|Nartheciaceae\|.*?
Ciliophora	.*?\|Nassophorea\|.*?
Pteridophytes	.*?\|Nathorstiana\|.*?
Angiosperms	.*?\|Naucleoxylon\|.*?
Life	.*?\|Navifusa\|.*?
Actinopterygii	.*?\|Naxilepis\|.*?
Collembola	.*?\|Neanuridae\|.*?
Bryophytes	.*?\|Neckeraceae\|.*?
Insecta	.*?\|Necrotrichoptera\|$
Animals	.*?\|Nectocarididae\|.*?
Fungi	.*?\|Nectriaceae\|.*?
Collembola	.*?\|Neelipleona\|.*?
Bacteria	.*?\|Negativicutes\|.*?
Viruses	.*?\|Negevirus\|.*?
Arthropoda	.*?\|Nektaspidida\|.*?
Gymnosperms	.*?\|Nellostrobus\|.*?
Nematoda	.*?\|Nematoda\|.*?
Animals	.*?\|Nematoidea\|$
Plants	.*?\|Nematolites\|.*?
Animals	.*?\|Nematomorpha\|.*?
Fungi	.*?\|Nematophyton\|.*?
Fungi	.*?\|Nematoplexus\|.*?
Plants	.*?\|Nematorites\|.*?
Fungi	.*?\|Nematothallus\|.*?
Animals	.*?\|Nemertea\|.*?
Fungi	.*?\|Neocallimastigomycota\|.*?
Chlorophyta	.*?\|Neochloris\|.*?
Insecta	.*?\|Neodonatoptera\|$
Insecta	.*?\|Neoptera\|$
Insecta	.*?\|Neoptera\|Dictyoptera\|$
Plecoptera	.*?\|Neoptera\|Plecoptera\|.*?
Insecta	.*?\|Neopterygota\|$
Bacteria	.*?\|Neospongiostroma\|.*?
Coleoptera	.*?\|Neothallis\|.*?
Animals	.*?\|Neotriploblastica\|$
Nematoda	.*?\|Neotylenchidae\|.*?
Gymnosperms	.*?\|Neozamites\|.*?
Angiosperms	.*?\|Nepenthes\|.*?
Plants	.*?\|Nephelostroma\|.*?
Fungi	.*?\|Nephridiophagidae\|.*?
Chlorophyta	.*?\|Nephrochlamys\|.*?
Chlorophyta	.*?\|Nephroselmidophyceae\|.*?
Lepidoptera	.*?\|Nepticulidae\|.*?
Lepidoptera	.*?\|Neptis\|.*?
Plants	.*?\|Neurocallipteris\|.*?
Neuropterida	.*?\|Neuroptera\|.*?
Neuropterida	.*?\|Neuropterida\|.*?
Plants	.*?\|Neuropteridae\|.*?
Insecta	.*?\|Neuropteriformia\|$
Gymnosperms	.*?\|Neuropteromedullosa\|.*?
Plants	.*?\|Neuroraphe\|.*?
Protists	.*?\|Neurosporangium\|.*?
Insecta	.*?\|Neurostena\|.*?
Plants	.*?\|Neyvelipollenites\|.*?
Fungi	.*?\|Niaceae\|.*?
Plants	.*?\|Niazonaria\|.*?
Angiosperms	.*?\|Nicotiana\|.*?
Plants	.*?\|Nidipollenites\|.*?
Viruses	.*?\|Nidovirales\|.*?
Gymnosperms	.*?\|Nidpuria\|.*?
Chlorophyta	.*?\|Nipponophysoporella\|.*?
Mollusca	.*?\|Nitida\|.*?
Angiosperms	.*?\|Nitophyllites\|.*?
Bacteria	.*?\|Nitrospirae\|.*?
Tetrapoda	.*?\|Noctilionidae\|.*?
Lepidoptera	.*?\|Noctuidae\|.*?
Viruses	.*?\|Nodamuvirales\|.*?
Viruses	.*?\|Nodaviridae\|.*?
Insecta	.*?\|Nodialata\|$
Protists	.*?\|Nodocapsa\|.*?
Plants	.*?\|Nodophycus\|.*?
Plants	.*?\|Noeggerathiaestrobus\|.*?
Plants	.*?\|Noeggerathiophyta\|.*?
Plants	.*?\|Noeggerathiostrobus\|.*?
Lepidoptera	.*?\|Nola\|.*?
Lepidoptera	.*?\|Nolidae\|.*?
Plants	.*?\|Nonaperturipites\|.*?
Bacteria	.*?\|Nostocaceae\|.*?
Bacteria	.*?\|Nostocales\|.*?
Actinopterygii	.*?\|Notacanthiformes\|.*?
Arthropoda	.*?\|Notchia\|.*?
Vertebrata	.*?\|Nothosoma\|.*?
Lepidoptera	.*?\|Notodontidae\|.*?
Bryophytes	.*?\|Notothyladaceae\|.*?
Bacteria	.*?\|Nubecularites\|.*?
Protists	.*?\|Nucleariae\|.*?
Protists	.*?\|Nucletmycea\|$
Protists	.*?\|Nunatsiaquus\|.*?
Plants	.*?\|Nuskoisporites\|.*?
Angiosperms	.*?\|Nyctaginaceae\|.*?
Angiosperms	.*?\|Nyctanthes\|.*?
Lepidoptera	.*?\|Nycteola\|.*?
Blattodea	.*?\|Nyctiboridae\|.*?
Life	.*?\|Nygmites\|.*?
Angiosperms	.*?\|Nymphaeaceae\|.*?
Angiosperms	.*?\|Nymphaeales\|.*?
Lepidoptera	.*?\|Nymphidium\|.*?
Angiosperms	.*?\|Obolaria\|.*?
Angiosperms	.*?\|Ochnaceae\|.*?
Protists	.*?\|Ochrophyta\|.*?
Plants	.*?\|Ocquieria\|.*?
Mollusca	.*?\|Ocruranus\|.*?
Plants	.*?\|Octacolpopites\|.*?
Arthropoda	.*?\|Odaraiida\|.*?
Archaea	.*?\|Odinarchaeota\|.*?
Odonata	.*?\|Odonata\|.*?
Insecta	.*?\|Odonatoclada\|$
Insecta	.*?\|Odonatoptera\|$
Plants	.*?\|Odontocaryon\|.*?
Animals	.*?\|Odontogriphidae\|.*?
Animals	.*?\|Odontogriphus\|.*?
Plants	.*?\|Odontopterocarpus\|.*?
Fungi	.*?\|Odontotremataceae\|.*?
Chlorophyta	.*?\|Oedocladium\|.*?
Chlorophyta	.*?\|Oedogoniales\|.*?
Plants	.*?\|Oedogoniites\|.*?
Chlorophyta	.*?\|Oedogonium\|.*?
Arthropoda	.*?\|Oelandocaris\|.*?
Angiosperms	.*?\|Oenothera\|.*?
Arthropoda	.*?\|Offacolidae\|.*?
Plants	.*?\|Oidospora\|.*?
Lepidoptera	.*?\|Oiophassus\|.*?
Angiosperms	.*?\|Olacaceae\|.*?
Plants	.*?\|Oldhamisporites\|.*?
Angiosperms	.*?\|Oleaceae\|.*?
Pteridophytes	.*?\|Oleandraceae\|.*?
Ciliophora	.*?\|Oligohymenophorea\|.*?
Crustacea	.*?\|Oligostraca\|.*?
Fungi	.*?\|Olpidiaceae\|.*?
Fungi	.*?\|Olpidiales\|.*?
Fungi	.*?\|Olpidiomycota\|.*?
Protists	.*?\|Olpidiopsidales\|.*?
Gymnosperms	.*?\|Ommatoxylon\|.*?
Angiosperms	.*?\|Omphaleaephyllum\|.*?
Plants	.*?\|Omphalomela\|.*?
Angiosperms	.*?\|Onagraceae\|.*?
Nematoda	.*?\|Onchocercidae\|.*?
Pteridophytes	.*?\|Oncopteris\|.*?
Pteridophytes	.*?\|Onocleaceae\|.*?
Angiosperms	.*?\|Ononis\|.*?
Angiosperms	.*?\|Onopordum\|.*?
Annelida	.*?\|Onuphidae\|.*?
Collembola	.*?\|Onychiuridae\|.*?
Animals	.*?\|Onychodictyon\|.*?
Vertebrata	.*?\|Onychodontida\|.*?
Vertebrata	.*?\|Onychodontiformes\|.*?
Insecta	.*?\|Onycholepisma\|.*?
Fungi	.*?\|Onygenaceae\|.*?
Diptera	.*?\|Oocephalina\|.*?
Chlorophyta	.*?\|Oocystopsis\|.*?
Protists	.*?\|Oomycota\|.*?
Arthropoda	.*?\|Opabiniidae\|.*?
Protists	.*?\|Opalozoa\|.*?
Fungi	.*?\|Opegraphites\|.*?
Annelida	.*?\|Opheliidae\|.*?
Actinopterygii	.*?\|Ophidiiformes\|.*?
Pteridophytes	.*?\|Ophioglossaceae\|.*?
Pteridophytes	.*?\|Ophioglossales\|.*?
Fungi	.*?\|Ophiostomataceae\|.*?
Viruses	.*?\|Ophioviridae\|.*?
Echinodermata	.*?\|Ophiuroidea\|.*?
Angiosperms	.*?\|Ophrys\|.*?
Hymenoptera	.*?\|Opiinae\|.*?
Angiosperms	.*?\|Opiliaceae\|.*?
Arachnida	.*?\|Opiliones\|.*?
Angiosperms	.*?\|Opilioxylon\|.*?
Protists	.*?\|Opisthokonta\|$
Tetrapoda	.*?\|Opossum\|.*?
Lepidoptera	.*?\|Orachrysops\|.*?
Fungi	.*?\|Orbiliaceae\|.*?
Annelida	.*?\|Orbiniidae\|.*?
Angiosperms	.*?\|Orchidaceae\|.*?
Angiosperms	.*?\|Orchis\|.*?
Tetrapoda	.*?\|Oreothlypis\|.*?
Angiosperms	.*?\|Origanum\|.*?
Mollusca	.*?\|Oris\|.*?
Angiosperms	.*?\|Ornithogalum\|.*?
Angiosperms	.*?\|Orobanchaceae\|.*?
Angiosperms	.*?\|Orobanche\|.*?
Angiosperms	.*?\|Orobus\|.*?
Angiosperms	.*?\|Orontium\|.*?
Viruses	.*?\|Ortervirales\|.*?
Bryophytes	.*?\|Orthodontiaceae\|.*?
Insecta	.*?\|Orthogonophora\|.*?
Viruses	.*?\|Orthomyxoviridae\|.*?
Annelida	.*?\|Orthonectida\|.*?
Gymnosperms	.*?\|Orthoporites\|.*?
Orthoptera	.*?\|Orthoptera\|.*?
Insecta	.*?\|Orthopterida\|$
Viruses	.*?\|Orthornavirae\|.*?
Bryophytes	.*?\|Orthotrichaceae\|.*?
Chlorophyta	.*?\|Orthriosiphonoides\|.*?
Angiosperms	.*?\|Orvala\|.*?
Bacteria	.*?\|Oscillatoriales\|.*?
Actinopterygii	.*?\|Osmeriformes\|.*?
Pteridophytes	.*?\|Osmundaceae\|.*?
Insecta	.*?\|Osnabruggialidae\|.*?
Protists	.*?\|Ospercapatera\|.*?
Vertebrata	.*?\|Osteichthyes\|(.*?\|)?Teleostomata\|.*?
Tetrapoda	.*?\|Osteichthyes\|(.*?\|)?Tetrapoda\|.*?
Vertebrata	.*?\|Osteichthyes\|$
Actinopterygii	.*?\|Osteoglossiformes\|.*?
Vertebrata	.*?\|Osteolepidida\|.*?
Vertebrata	.*?\|Osteolepiformes\|.*?
Angiosperms	.*?\|Osteospermum\|.*?
Crustacea	.*?\|Ostracoda\|.*?
Angiosperms	.*?\|Othonna\|.*?
Flatworms	.*?\|Otobothriidae\|.*?
Bacteria	.*?\|Ottonosia\|.*?
Tetrapoda	.*?\|Oudenodontidae\|.*?
Plants	.*?\|Oudhkusumites\|.*?
Fungi	.*?\|Ourasphaira\|.*?
Viruses	.*?\|Ourlivirales\|.*?
Gymnosperms	.*?\|Ourostrobus\|.*?
Plants	.*?\|Ovalites\|.*?
Viruses	.*?\|Ovaliviridae\|.*?
Plants	.*?\|Ovidophycus\|.*?
Angiosperms	.*?\|Ovieda\|.*?
Chlorophyta	.*?\|Ovillaria\|.*?
Angiosperms	.*?\|Oxalidaceae\|.*?
Angiosperms	.*?\|Oxalidales\|.*?
Angiosperms	.*?\|Oxalis\|.*?
Actinopterygii	.*?\|Oxudercidae\|.*?
Plants	.*?\|Oxycarpia\|.*?
Bryophytes	.*?\|Oxymitraceae\|.*?
Nematoda	.*?\|Oxyuridae\|.*?
Plants	.*?\|Pachysaccus\|.*?
Plants	.*?\|Pachytesta\|.*?
Fungi	.*?\|Pacisporaceae\|.*?
Gymnosperms	.*?\|Pagiophyllites\|.*?
Animals	.*?\|Palaeacanthocephala\|.*?
Mollusca	.*?\|Palaeacmaea\|.*?
Chlorophyta	.*?\|Palaeastrum\|.*?
Plants	.*?\|Palaegirvanella\|.*?
Plants	.*?\|Palaeoalgites\|.*?
Protists	.*?\|Palaeoarcella\|.*?
Plants	.*?\|Palaeoaster\|.*?
Foraminifera	.*?\|Palaeocancellus\|.*?
Fungi	.*?\|Palaeocercospora\|.*?
Plants	.*?\|Palaeochorda\|.*?
Fungi	.*?\|Palaeoclavariaceae\|.*?
Fungi	.*?\|Palaeocolletotrichum\|.*?
Life	.*?\|Palaeodictyon\|.*?
Insecta	.*?\|Palaeodictyoptera\|.*?
Insecta	.*?\|Palaeodictyopterida\|.*?
Protists	.*?\|Palaeodiscaleksus\|.*?
Insecta	.*?\|Palaeodonatoptera\|$
Fungi	.*?\|Palaeofibulus\|.*?
Bryophytes	.*?\|Palaeohepatica\|.*?
Hemiptera	.*?\|Palaeoheteroptera\|.*?
Angiosperms	.*?\|Palaeoipomoea\|.*?
Fungi	.*?\|Palaeomyces\|.*?
Insecta	.*?\|Palaeopalara\|.*?
Angiosperms	.*?\|Palaeophoenix\|.*?
Gymnosperms	.*?\|Palaeopitys\|.*?
Angiosperms	.*?\|Palaeorachis\|.*?
Protists	.*?\|Palaeorubus\|.*?
Protists	.*?\|Palaeosiphonella\|.*?
Pteridophytes	.*?\|Palaeostachya\|.*?
Gymnosperms	.*?\|Palaeostrobus\|.*?
Gymnosperms	.*?\|Palaeotaxodioxylon\|.*?
Blattodea	.*?\|Palaeotermes\|.*?
Gymnosperms	.*?\|Palaeoxylon\|.*?
Chondrichthyes	.*?\|Palaeoxyris\|.*?
Crustacea	.*?\|Palemonidae\|.*?
Plants	.*?\|Paleoficus\|.*?
Protists	.*?\|Paleohexadictyon\|.*?
Plants	.*?\|Paleohillia\|.*?
Protists	.*?\|Paleomegasquama\|.*?
Fungi	.*?\|Paleopyrenomycites\|.*?
Protists	.*?\|Paleoscutula\|.*?
Angiosperms	.*?\|Paliurinella\|.*?
Bryophytes	.*?\|Pallaviciniaceae\|.*?
Plants	.*?\|Palmatoporella\|.*?
Chlorophyta	.*?\|Palmellopsis\|.*?
Chlorophyta	.*?\|Palmococcus\|.*?
Plants	.*?\|Palmogloeites\|.*?
Chlorophyta	.*?\|Palmophyllophyceae\|.*?
Protists	.*?\|Palpitea\|.*?
Protists	.*?\|Palpitomonas\|.*?
Angiosperms	.*?\|Panacites\|.*?
Animals	.*?\|Panarthropoda\|$
Animals	.*?\|Panbrachiopoda\|$
Insecta	.*?\|Pancondylognatha\|$
Angiosperms	.*?\|Pancratium\|.*?
Arthropoda	.*?\|Pancrustacea\|$
Crustacea	.*?\|Pancrustacea\|Liogaster\|.*?
Angiosperms	.*?\|Pandanales\|.*?
Viruses	.*?\|Pandoravirus\|.*?
Insecta	.*?\|Panendymenoptera\|$
Insecta	.*?\|Paneodonatoptera\|$
Ephemeroptera	.*?\|Panephemeroptera\|.*?
Life	.*?\|Panescorsea\|.*?
Arthropoda	.*?\|Panlongia\|.*?
Odonata	.*?\|Panodonata\|.*?
Insecta	.*?\|Panorpida\|$
Insecta	.*?\|Panthysanoptera\|.*?
Lepidoptera	.*?\|Pantoporia\|.*?
Insecta	.*?\|Paoliida\|.*?
Viruses	.*?\|Papanivirus\|.*?
Angiosperms	.*?\|Papaver\|.*?
Angiosperms	.*?\|Papaveraceae\|.*?
Plants	.*?\|Papaveraceaepites\|.*?
Lepidoptera	.*?\|Papilio\|.*?
Viruses	.*?\|Papillomaviridae\|.*?
Viruses	.*?\|papovaviricetes\|.*?
Fungi	.*?\|Papulosporonites\|.*?
Protists	.*?\|Parabasalia\|.*?
Insecta	.*?\|Parablattogryllus\|.*?
Pteridophytes	.*?\|Paracalamostachys\|.*?
Plants	.*?\|Paracallipteris\|.*?
Plants	.*?\|Parachabkovia\|.*?
Animals	.*?\|Paracoelomata\|.*?
Plants	.*?\|Paracredneria\|.*?
Insecta	.*?\|Paracridites\|.*?
Plants	.*?\|Paradoxocarpus\|.*?
Plants	.*?\|Paradoxopteris\|.*?
Mollusca	.*?\|Paragastropoda\|.*?
Fungi	.*?\|Paraglomeraceae\|.*?
Actinopterygii	.*?\|Paralepis\|.*?
Protists	.*?\|Paramastigaceae\|.*?
Viruses	.*?\|Paramyxoviridae\|.*?
Insecta	.*?\|Paraneoptera\|$
Crustacea	.*?\|Paranephrops\|.*?
Insecta	.*?\|Paranotalia\|$
Annelida	.*?\|Paraonidae\|.*?
Insecta	.*?\|Parapaolia\|.*?
Chlorophyta	.*?\|Parapediastrum\|.*?
Gymnosperms	.*?\|Parapitys\|.*?
Viruses	.*?\|Pararnavirae\|.*?
Animals	.*?\|Pararotatoria\|.*?
Plants	.*?\|Parasaccites\|.*?
Pteridophytes	.*?\|Paraschizoneura\|.*?
Plants	.*?\|Parastriopollenites\|.*?
Plants	.*?\|Parathinnfeldia\|.*?
Bacteria	.*?\|Parcubacteria\|.*?
Plants	.*?\|Parenchymophycus\|.*?
Plants	.*?\|Parineuropteris\|.*?
Arthropoda	.*?\|Parioscorpio\|.*?
Plants	.*?\|Paripteris\|.*?
Fungi	.*?\|Parmeliaceae\|.*?
Angiosperms	.*?\|Parthenites\|.*?
Insecta	.*?\|Partisaniferus\|.*?
Viruses	.*?\|Partitiviridae\|.*?
Tetrapoda	.*?\|Parulidae\|.*?
Arthropoda	.*?\|Parvancorinomorpha\|.*?
Arthropoda	.*?\|Parvibellus\|.*?
Viruses	.*?\|Parvoviridae\|.*?
Coleoptera	.*?\|Passalidae\|.*?
Tetrapoda	.*?\|Passerellidae\|.*?
Tetrapoda	.*?\|Passeridae\|.*?
Tetrapoda	.*?\|Passeriformes\|.*?
Angiosperms	.*?\|Passifloraceae\|.*?
Angiosperms	.*?\|Patagonula\|.*?
Viruses	.*?\|Patatavirales\|.*?
Fungi	.*?\|Patellariaceae\|.*?
Bacteria	.*?\|Patescibacteria\|.*?
Plants	.*?\|Patete\|.*?
Angiosperms	.*?\|Patzea\|.*?
Plants	.*?\|Paucibaculisporites\|.*?
Angiosperms	.*?\|Paullinia\|.*?
Arthropoda	.*?\|Pauloterminus\|.*?
Myriapoda	.*?\|Pauropoda\|.*?
Animals	.*?\|Pauxillitidae\|.*?
Gymnosperms	.*?\|Pecopteromedullosa\|.*?
Plants	.*?\|Pectinophyton\|.*?
Chlorophyta	.*?\|Pediastrum\|.*?
Chlorophyta	.*?\|Pedinophyceae\|.*?
Viruses	.*?\|Pedoviridae\|.*?
Crustacea	.*?\|Pedunculata\|.*?
Angiosperms	.*?\|Peganum\|.*?
Mollusca	.*?\|Pelagielloidea\|.*?
Protists	.*?\|Pelagophyceae\|.*?
Bryophytes	.*?\|Pelliaceae\|.*?
Plants	.*?\|Pellicieroipollis\|.*?
Plants	.*?\|Peltandripites\|.*?
Plants	.*?\|Peltaspermophyta\|.*?
Pteridophytes	.*?\|Peltastrobus\|.*?
Angiosperms	.*?\|Peltophyllum\|.*?
Angiosperms	.*?\|Penaea\|.*?
Fungi	.*?\|Penicillites\|.*?
Fungi	.*?\|Peniophoraceae\|.*?
Protists	.*?\|Pennate\|.*?
Plants	.*?\|Pentacoila\|.*?
Plants	.*?\|Pentacolpopites\|.*?
Arthropoda	.*?\|Pentapalaeopycnon\|.*?
Angiosperms	.*?\|Pentapetes\|.*?
Angiosperms	.*?\|Pentaphylacaceae\|.*?
Angiosperms	.*?\|Penteune\|.*?
Angiosperms	.*?\|Penthorum\|.*?
Angiosperms	.*?\|Peplis\|.*?
Angiosperms	.*?\|Peraceae\|.*?
Actinopterygii	.*?\|Percidae\|.*?
Vertebrata	.*?\|Percidarum\|.*?
Actinopterygii	.*?\|Perciformes\|.*?
Protists	.*?\|Percolozoa\|.*?
Actinopterygii	.*?\|Percopsiformes\|.*?
Plants	.*?\|Pereborites\|.*?
Viruses	.*?\|Peribunyaviridae\|.*?
Angiosperms	.*?\|Peridiscaceae\|.*?
Insecta	.*?\|Perielytridae\|.*?
Tetrapoda	.*?\|Perissodactyla\|.*?
Protists	.*?\|Perkinsozoa\|.*?
Insecta	.*?\|Permembiidae\|.*?
Insecta	.*?\|Permetatoridae\|.*?
Insecta	.*?\|Permofossilis\|.*?
Insecta	.*?\|Permoneuridae\|.*?
Insecta	.*?\|Permoponopterix\|.*?
Insecta	.*?\|Permopsocida\|.*?
Insecta	.*?\|Permosialidae\|.*?
Plants	.*?\|Permosperma\|.*?
Insecta	.*?\|Permotrichoptera\|.*?
Protists	.*?\|Peronosporales\|.*?
Protists	.*?\|Peronosporea\|.*?
Plants	.*?\|Perseophyllum\|.*?
Cnidaria	.*?\|Persimedusites\|.*?
Protists	.*?\|Petasisquama\|.*?
Gymnosperms	.*?\|Petcheria\|.*?
Angiosperms	.*?\|Petiveria\|.*?
Angiosperms	.*?\|Petiveriaceae\|.*?
Angiosperms	.*?\|Petrea\|.*?
Vertebrata	.*?\|Petromyzonti\|.*?
Vertebrata	.*?\|Petromyzontida\|.*?
Plants	.*?\|Petzholdtia\|.*?
Angiosperms	.*?\|Peucedanum\|.*?
Fungi	.*?\|Pezizaceae\|.*?
Fungi	.*?\|Pezizites\|.*?
Chlorophyta	.*?\|Phacotus\|.*?
Protists	.*?\|Phaeodaria\|.*?
Chlorophyta	.*?\|Phaeophilales\|.*?
Protists	.*?\|Phaeophyceae\|.*?
Protists	.*?\|Phaeophyta\|.*?
Fungi	.*?\|Phaeosphaeriaceae\|.*?
Tetrapoda	.*?\|Phalacrocoracidae\|.*?
Lepidoptera	.*?\|Phalaenidae\|.*?
Diptera	.*?\|Phaniosoma\|.*?
Angiosperms	.*?\|Pharnaceum\|.*?
Insecta	.*?\|Phasmatodea\|.*?
Insecta	.*?\|Phasmida\|.*?
Angiosperms	.*?\|Phellandrium\|.*?
Gymnosperms	.*?\|Phellinites\|.*?
Viruses	.*?\|Phenuiviridae\|.*?
Lepidoptera	.*?\|Philaethria\|.*?
Angiosperms	.*?\|Phleum\|.*?
Fungi	.*?\|Phlogicylindrium\|.*?
Animals	.*?\|Phlogites\|.*?
Plants	.*?\|Phloisbolithes\|.*?
Angiosperms	.*?\|Phlomis\|.*?
Angiosperms	.*?\|Phlox\|.*?
Diptera	.*?\|Phoridae\|.*?
Animals	.*?\|Phoronida\|.*?
Crustacea	.*?\|Phosphatocopida\|.*?
Angiosperms	.*?\|Phryma\|.*?
Angiosperms	.*?\|Phrymaceae\|.*?
Hemiptera	.*?\|Phthanocoris\|.*?
Psocodea	.*?\|Phthiraptera\|.*?
Fungi	.*?\|Phyllachoraceae\|.*?
Angiosperms	.*?\|Phyllanthaceae\|.*?
Fungi	.*?\|Phyllerites\|.*?
Angiosperms	.*?\|Phyllites\|.*?
Life	.*?\|Phyllitites\|.*?
Life	.*?\|Phyllochorda\|.*?
Annelida	.*?\|Phyllodocida\|.*?
Bryophytes	.*?\|Phyllodrepaniaceae\|.*?
Bryophytes	.*?\|Phyllogoniaceae\|.*?
Ciliophora	.*?\|Phyllopharyngea\|.*?
Pteridophytes	.*?\|Phyllopitys\|.*?
Tetrapoda	.*?\|Phyllostomidae\|.*?
Plants	.*?\|Phyllothallus\|.*?
Plants	.*?\|Phyllothecotriletes\|.*?
Hemiptera	.*?\|Phylloxeridae\|.*?
Plants	.*?\|Phymatocaryon\|.*?
Bryophytes	.*?\|Phymatocerotaceae\|.*?
Plants	.*?\|Phymatoderma\|.*?
Plants	.*?\|Phymatolithes\|.*?
Fungi	.*?\|Physalacriaceae\|.*?
Nematoda	.*?\|Physalopteridae\|.*?
Gastropoda	.*?\|Physidae\|.*?
Angiosperms	.*?\|Phyteuma\|.*?
Life	.*?\|Phytocalyx\|.*?
Angiosperms	.*?\|Phytolacca\|.*?
Angiosperms	.*?\|Phytolaccaceae\|.*?
Plants	.*?\|Phytolitharia\|.*?
Plants	.*?\|Phytolithus\|.*?
Protists	.*?\|Phytomastigophora\|.*?
Arthropoda	.*?\|Phytophilaspis\|.*?
Insecta	.*?\|Phytophtirites\|.*?
Plants	.*?\|Phytoradicularia\|.*?
Plants	.*?\|Phytospongia\|.*?
Life	.*?\|Piaella\|.*?
Actinopterygii	.*?\|Piaractus\|.*?
Plants	.*?\|Piccolominites\|.*?
Viruses	.*?\|Piccovirales\|.*?
Tetrapoda	.*?\|Picidae\|.*?
Viruses	.*?\|Picobirnaviridae\|.*?
Chlorophyta	.*?\|Picocystophyceae\|.*?
Viruses	.*?\|Picornavirales\|.*?
Viruses	.*?\|Picornaviridae\|.*?
Protists	.*?\|Picozoa\|.*?
Angiosperms	.*?\|Picramniaceae\|.*?
Angiosperms	.*?\|Picramniales\|.*?
Angiosperms	.*?\|Picris\|.*?
Angiosperms	.*?\|Picrodendraceae\|.*?
Animals	.*?\|Pikaidae\|.*?
Animals	.*?\|Pikaiidae\|.*?
Tetrapoda	.*?\|Pilosa\|(.*?\|)?Bradypodidae\|.*?
Bacteria	.*?\|Pilostroma\|.*?
Bryophytes	.*?\|Pilotrichaceae\|.*?
Plants	.*?\|Pilularites\|.*?
Viruses	.*?\|Pimascovirales\|.*?
Angiosperms	.*?\|Pimpinella\|.*?
Gymnosperms	.*?\|Pinaceae\|.*?
Pteridophytes	.*?\|Pinakodendron\|.*?
Gymnosperms	.*?\|Pinophyta\|.*?
Gymnosperms	.*?\|Pinopsida\|.*?
Angiosperms	.*?\|Piperaceae\|.*?
Angiosperms	.*?\|Piperales\|.*?
Tetrapoda	.*?\|Pipridae\|.*?
Protists	.*?\|Pirhemocyton\|.*?
Protists	.*?\|Pirsonia\|.*?
Protists	.*?\|Pirsoniales\|.*?
